I_U,T_INT,seed,nodes_completed,sim_duration_s,fleet_distance_m,conv_time_min_s,conv_time_max_s,conv_time_mean_s,wall_time_s,error
0.130,3.500,0,20,215.000,1732.260,18.300,203.100,81.170,10.830,
0.130,3.500,1,20,252.000,1919.030,19.500,240.000,138.890,11.520,
0.130,3.500,2,20,252.000,1760.080,17.800,240.000,120.940,12.950,
0.130,3.500,3,20,238.000,1931.230,17.500,227.100,118.670,11.390,
0.130,3.500,4,20,250.000,2035.200,18.000,240.000,132.550,11.710,
0.130,3.500,5,20,252.000,1835.090,17.500,240.000,135.860,10.940,
0.130,3.500,6,20,251.000,1941.750,17.800,240.000,128.180,12.410,
0.130,3.500,7,20,250.000,1654.850,19.400,240.000,116.490,10.730,
0.130,3.500,8,20,250.000,1480.540,22.800,240.000,121.160,10.570,
0.130,3.500,9,20,249.000,1774.270,20.200,240.000,112.200,11.270,
0.130,4.000,0,20,225.000,1732.260,20.100,213.100,102.580,10.890,
0.130,4.000,1,20,252.000,1919.030,22.600,240.000,151.620,11.810,
0.130,4.000,2,20,252.000,1760.080,23.200,240.000,140.090,13.330,
0.130,4.000,3,20,250.000,1931.230,20.000,240.000,121.050,11.760,
0.130,4.000,4,20,253.000,2035.200,20.100,240.000,135.960,12.080,
0.130,4.000,5,20,252.000,1835.090,20.000,240.000,143.960,11.360,
0.130,4.000,6,20,251.000,1941.750,20.100,240.000,139.160,12.820,
0.130,4.000,7,20,250.000,1654.850,20.000,240.000,127.470,11.150,
0.130,4.000,8,20,250.000,1480.540,25.000,240.000,136.590,10.710,
0.130,4.000,9,20,252.000,1774.270,20.000,240.000,126.830,11.380,
0.130,4.500,0,20,239.000,1732.260,22.600,229.300,112.490,11.020,
0.130,4.500,1,20,252.000,1919.030,22.500,240.000,161.070,11.420,
0.130,4.500,2,20,252.000,1760.080,25.100,240.000,139.470,13.210,
0.130,4.500,3,20,250.000,1931.230,22.600,240.000,140.470,11.370,
0.130,4.500,4,20,253.000,2035.200,22.600,240.000,150.220,11.810,
0.130,4.500,5,20,252.000,1835.090,22.700,240.000,157.320,11.140,
0.130,4.500,6,20,251.000,1941.750,22.500,240.000,138.340,13.000,
0.130,4.500,7,20,250.000,1654.850,22.500,240.000,124.870,11.110,
0.130,4.500,8,20,250.000,1480.540,27.300,240.000,142.250,10.650,
0.130,4.500,9,20,252.000,1774.270,22.500,240.000,137.750,11.370,
0.130,5.000,0,20,251.000,1732.260,25.100,240.000,124.270,11.290,
0.130,5.000,1,20,252.000,1919.030,25.100,240.000,167.300,13.020,
0.130,5.000,2,20,252.000,1760.080,27.600,240.000,141.120,14.660,
0.130,5.000,3,20,252.000,1931.230,26.500,240.000,153.120,13.060,
0.130,5.000,4,20,253.000,2035.200,25.100,240.000,158.970,13.540,
0.130,5.000,5,20,252.000,1835.090,25.300,240.000,164.870,12.550,
0.130,5.000,6,20,252.000,1941.750,25.000,240.000,150.620,14.320,
0.130,5.000,7,20,250.000,1654.850,25.000,240.000,130.470,12.230,
0.130,5.000,8,20,252.000,1480.540,25.200,240.000,154.620,11.910,
0.130,5.000,9,20,252.000,1774.270,29.400,240.000,154.580,12.610,
0.130,5.500,0,20,251.000,1732.260,27.600,240.000,141.190,12.460,
0.130,5.500,1,20,252.000,1919.030,27.900,240.000,173.850,13.910,
0.130,5.500,2,20,252.000,1760.080,30.400,240.000,143.400,15.950,
0.130,5.500,3,20,253.000,1931.230,29.100,240.000,159.320,13.620,
0.130,5.500,4,20,253.000,2035.200,27.600,240.000,159.620,13.970,
0.130,5.500,5,20,252.000,1835.090,28.200,240.000,180.330,13.320,
0.130,5.500,6,20,252.000,1941.750,27.500,240.000,167.130,15.650,
0.130,5.500,7,20,250.000,1654.850,27.500,240.000,146.450,13.140,
0.130,5.500,8,20,252.000,1480.540,27.900,240.000,172.800,12.660,
0.130,5.500,9,20,252.000,1774.270,31.100,240.000,157.010,13.470,
0.130,6.000,0,20,251.000,1732.260,30.100,240.000,149.000,13.430,
0.130,6.000,1,20,252.000,1919.030,30.700,240.000,181.650,14.880,
0.130,6.000,2,20,252.000,1760.080,32.500,240.000,143.840,16.160,
0.130,6.000,3,20,253.000,1931.230,30.000,240.000,163.290,14.550,
0.130,6.000,4,20,253.000,2035.200,30.000,240.000,171.660,15.000,
0.130,6.000,5,20,252.000,1835.090,30.600,240.000,187.720,14.250,
0.130,6.000,6,20,252.000,1941.750,30.000,240.000,172.940,15.790,
0.130,6.000,7,20,252.000,1654.850,30.000,240.000,149.070,13.790,
0.130,6.000,8,20,253.000,1480.540,30.400,240.000,187.320,13.290,
0.130,6.000,9,20,252.000,1774.270,34.000,240.000,168.990,13.900,
0.130,6.500,0,20,251.000,1732.260,35.200,240.000,142.170,13.510,
0.130,6.500,1,20,252.000,1919.030,36.900,240.000,187.000,12.910,
0.130,6.500,2,20,252.000,1760.080,34.200,240.000,145.720,14.420,
0.130,6.500,3,20,253.000,1931.230,32.800,240.000,175.380,13.000,
0.130,6.500,4,20,253.000,2035.200,32.500,240.000,172.290,13.140,
0.130,6.500,5,20,252.000,1835.090,33.200,240.000,182.870,12.310,
0.130,6.500,6,20,252.000,1941.750,33.000,240.000,180.190,13.980,
0.130,6.500,7,20,253.000,1654.850,32.500,240.000,160.440,12.410,
0.130,6.500,8,20,252.000,1480.540,32.800,240.000,178.050,11.870,
0.130,6.500,9,20,252.000,1774.270,32.500,240.000,174.840,12.350,
0.130,7.000,0,20,251.000,1732.260,35.000,240.000,141.990,12.440,
0.130,7.000,1,20,252.000,1919.030,39.300,240.000,188.780,13.110,
0.130,7.000,2,20,252.000,1760.080,36.700,240.000,145.950,14.220,
0.130,7.000,3,20,253.000,1931.230,38.000,240.000,175.840,12.870,
0.130,7.000,4,20,253.000,2035.200,35.100,240.000,192.910,13.030,
0.130,7.000,5,20,252.000,1835.090,35.700,240.000,179.880,12.260,
0.130,7.000,6,20,252.000,1941.750,35.500,240.000,189.400,14.320,
0.130,7.000,7,20,252.000,1654.850,35.000,240.000,156.510,12.100,
0.130,7.000,8,20,253.000,1480.540,35.300,240.000,189.410,11.720,
0.130,7.000,9,20,252.000,1774.270,41.900,240.000,186.730,12.550,
0.140,3.000,0,20,215.000,1732.260,16.400,203.500,91.870,11.940,
0.140,3.000,1,20,251.000,1919.030,15.500,240.000,120.640,12.700,
0.140,3.000,2,20,252.000,1760.080,15.300,240.000,123.360,14.240,
0.140,3.000,3,20,236.000,1931.230,15.300,225.500,126.070,12.700,
0.140,3.000,4,20,250.000,2035.200,15.600,240.000,134.800,12.820,
0.140,3.000,5,20,252.000,1835.090,19.600,240.000,143.280,12.420,
0.140,3.000,6,20,251.000,1941.750,15.300,240.000,128.280,13.670,
0.140,3.000,7,20,250.000,1654.850,20.600,240.000,119.280,12.070,
0.140,3.000,8,20,250.000,1480.540,26.900,240.000,128.520,11.430,
0.140,3.000,9,20,249.000,1774.270,18.300,240.000,116.580,12.130,
0.140,3.500,0,20,229.000,1732.260,19.000,220.000,117.940,12.210,
0.140,3.500,1,20,252.000,1919.030,20.400,240.000,153.640,12.810,
0.140,3.500,2,20,252.000,1760.080,17.800,240.000,134.500,14.320,
0.140,3.500,3,20,250.000,1931.230,17.500,240.000,139.380,12.700,
0.140,3.500,4,20,253.000,2035.200,18.000,240.000,157.100,12.860,
0.140,3.500,5,20,252.000,1835.090,21.800,240.000,154.810,12.400,
0.140,3.500,6,20,252.000,1941.750,17.800,240.000,156.720,13.830,
0.140,3.500,7,20,250.000,1654.850,22.100,240.000,128.400,11.890,
0.140,3.500,8,20,250.000,1480.540,22.900,240.000,151.790,11.520,
0.140,3.500,9,20,252.000,1774.270,20.300,240.000,124.280,12.330,
0.140,4.000,0,20,246.000,1732.260,20.100,236.300,128.500,12.370,
0.140,4.000,1,20,252.000,1919.030,22.600,240.000,162.660,12.690,
0.140,4.000,2,20,252.000,1760.080,23.300,240.000,150.370,14.370,
0.140,4.000,3,20,252.000,1931.230,20.000,240.000,144.910,12.700,
0.140,4.000,4,20,253.000,2035.200,20.100,240.000,168.220,12.880,
0.140,4.000,5,20,252.000,1835.090,20.100,240.000,166.070,12.330,
0.140,4.000,6,20,252.000,1941.750,20.500,240.000,171.340,14.260,
0.140,4.000,7,20,253.000,1654.850,20.000,240.000,139.370,12.240,
0.140,4.000,8,20,250.000,1480.540,25.100,240.000,168.750,11.630,
0.140,4.000,9,20,252.000,1774.270,20.000,240.000,146.750,12.380,
0.140,4.500,0,20,251.000,1732.260,22.600,240.000,141.570,12.260,
0.140,4.500,1,20,252.000,1919.030,22.500,240.000,176.570,13.020,
0.140,4.500,2,20,252.000,1760.080,43.100,240.000,162.330,14.420,
0.140,4.500,3,20,253.000,1931.230,22.600,240.000,169.120,12.820,
0.140,4.500,4,20,253.000,2035.200,22.600,240.000,176.120,13.070,
0.140,4.500,5,20,252.000,1835.090,22.700,240.000,168.430,12.460,
0.140,4.500,6,20,252.000,1941.750,22.500,240.000,174.120,14.020,
0.140,4.500,7,20,253.000,1654.850,22.500,240.000,153.310,12.210,
0.140,4.500,8,20,252.000,1480.540,27.300,240.000,183.570,12.050,
0.140,4.500,9,20,252.000,1774.270,22.500,240.000,154.970,12.410,
0.140,5.000,0,20,251.000,1732.260,25.100,240.000,160.190,12.470,
0.140,5.000,1,20,252.000,1919.030,25.100,240.000,180.270,13.410,
0.140,5.000,2,20,252.000,1760.080,29.900,240.000,147.230,14.750,
0.140,5.000,3,20,253.000,1931.230,26.500,240.000,173.340,12.910,
0.140,5.000,4,20,253.000,2035.200,25.100,240.000,179.590,13.360,
0.140,5.000,5,20,252.000,1835.090,25.300,240.000,176.600,12.960,
0.140,5.000,6,20,252.000,1941.750,25.000,240.000,180.560,14.640,
0.140,5.000,7,20,253.000,1654.850,25.000,240.000,163.630,12.320,
0.140,5.000,8,20,252.000,1480.540,25.300,240.000,190.270,12.240,
0.140,5.000,9,20,252.000,1774.270,29.500,240.000,166.320,12.570,
0.140,5.500,0,20,251.000,1732.260,27.600,240.000,153.000,12.650,
0.140,5.500,1,20,252.000,1919.030,27.900,240.000,184.530,13.470,
0.140,5.500,2,20,252.000,1760.080,30.400,240.000,147.220,14.800,
0.140,5.500,3,20,253.000,1931.230,29.100,240.000,175.500,13.070,
0.140,5.500,4,20,253.000,2035.200,27.600,240.000,175.060,13.520,
0.140,5.500,5,20,252.000,1835.090,28.200,240.000,192.060,13.020,
0.140,5.500,6,20,252.000,1941.750,27.500,240.000,184.280,14.730,
0.140,5.500,7,20,253.000,1654.850,27.500,240.000,167.380,12.530,
0.140,5.500,8,20,253.000,1480.540,27.900,240.000,197.380,12.250,
0.140,5.500,9,20,252.000,1774.270,31.200,240.000,168.900,13.140,
0.140,6.000,0,20,251.000,1732.260,30.100,240.000,155.470,12.780,
0.140,6.000,1,20,252.000,1919.030,30.700,240.000,188.900,14.080,
0.140,6.000,2,20,252.000,1760.080,32.500,240.000,148.070,15.760,
0.140,6.000,3,20,253.000,1931.230,31.400,240.000,177.940,14.080,
0.140,6.000,4,20,253.000,2035.200,30.000,240.000,175.870,14.120,
0.140,6.000,5,20,252.000,1835.090,40.400,240.000,199.360,13.750,
0.140,6.000,6,20,252.000,1941.750,30.000,240.000,190.970,15.240,
0.140,6.000,7,20,253.000,1654.850,30.000,240.000,167.520,13.310,
0.140,6.000,8,20,253.000,1480.540,30.400,240.000,198.700,12.620,
0.140,6.000,9,20,252.000,1774.270,34.000,240.000,178.620,13.610,
0.140,6.500,0,20,252.000,1732.260,35.200,240.000,160.240,13.390,
0.140,6.500,1,20,252.000,1919.030,36.900,240.000,200.350,13.820,
0.140,6.500,2,20,252.000,1760.080,34.300,240.000,151.260,15.050,
0.140,6.500,3,20,253.000,1931.230,35.900,240.000,190.080,13.310,
0.140,6.500,4,20,253.000,2035.200,32.500,240.000,180.960,13.530,
0.140,6.500,5,20,252.000,1835.090,33.400,240.000,203.010,13.140,
0.140,6.500,6,20,252.000,1941.750,33.000,240.000,203.750,14.360,
0.140,6.500,7,20,253.000,1654.850,32.500,240.000,168.770,12.590,
0.140,6.500,8,20,252.000,1480.540,32.800,240.000,192.370,11.870,
0.140,6.500,9,20,252.000,1774.270,40.700,240.000,189.490,12.920,
0.140,7.000,0,20,252.000,1732.260,38.800,240.000,173.480,12.500,
0.140,7.000,1,20,252.000,1919.030,39.300,240.000,201.430,13.020,
0.140,7.000,2,20,252.000,1760.080,38.600,240.000,151.430,14.570,
0.140,7.000,3,20,253.000,1931.230,38.000,240.000,192.680,12.940,
0.140,7.000,4,20,253.000,2035.200,35.100,240.000,199.430,13.250,
0.140,7.000,5,20,252.000,1835.090,35.700,240.000,193.920,12.620,
0.140,7.000,6,20,252.000,1941.750,35.500,240.000,201.080,14.180,
0.140,7.000,7,20,253.000,1654.850,35.000,240.000,169.510,12.290,
0.140,7.000,8,20,253.000,1480.540,35.300,240.000,203.280,11.760,
0.140,7.000,9,20,252.000,1774.270,44.000,240.000,201.410,12.980,
0.150,3.000,0,20,250.000,1732.260,16.500,240.000,121.730,12.190,
0.150,3.000,1,20,252.000,1919.030,17.800,240.000,162.100,13.440,
0.150,3.000,2,20,252.000,1760.080,15.400,240.000,155.940,15.050,
0.150,3.000,3,20,253.000,1931.230,15.300,240.000,155.300,13.300,
0.150,3.000,4,20,253.000,2035.200,15.600,240.000,159.770,13.360,
0.150,3.000,5,20,252.000,1835.090,19.600,240.000,155.510,12.930,
0.150,3.000,6,20,252.000,1941.750,25.500,240.000,152.760,14.550,
0.150,3.000,7,20,250.000,1654.850,24.100,240.000,135.160,12.450,
0.150,3.000,8,20,250.000,1480.540,26.900,240.000,157.620,12.060,
0.150,3.000,9,20,252.000,1774.270,18.300,240.000,137.180,12.590,
0.150,3.500,0,20,248.000,1732.260,19.000,237.200,138.190,13.060,
0.150,3.500,1,20,252.000,1919.030,20.500,240.000,171.200,12.100,
0.150,3.500,2,20,252.000,1760.080,17.800,240.000,154.690,13.720,
0.150,3.500,3,20,253.000,1931.230,17.500,240.000,173.740,12.130,
0.150,3.500,4,20,253.000,2035.200,18.000,240.000,176.590,12.440,
0.150,3.500,5,20,252.000,1835.090,21.900,240.000,168.590,11.890,
0.150,3.500,6,20,252.000,1941.750,17.800,240.000,177.800,13.300,
0.150,3.500,7,20,253.000,1654.850,22.100,240.000,150.030,11.490,
0.150,3.500,8,20,250.000,1480.540,24.400,240.000,175.540,10.920,
0.150,3.500,9,20,252.000,1774.270,20.300,240.000,162.330,11.580,
0.150,4.000,0,20,251.000,1732.260,20.100,240.000,148.700,11.260,
0.150,4.000,1,20,252.000,1919.030,22.600,240.000,170.870,12.570,
0.150,4.000,2,20,252.000,1760.080,39.400,240.000,171.700,13.820,
0.150,4.000,3,20,253.000,1931.230,20.000,240.000,181.310,12.210,
0.150,4.000,4,20,253.000,2035.200,20.100,240.000,185.960,12.390,
0.150,4.000,5,20,252.000,1835.090,20.100,240.000,172.460,11.920,
0.150,4.000,6,20,252.000,1941.750,20.500,240.000,191.210,13.300,
0.150,4.000,7,20,253.000,1654.850,26.500,240.000,174.410,11.580,
0.150,4.000,8,20,252.000,1480.540,25.200,240.000,189.310,11.100,
0.150,4.000,9,20,252.000,1774.270,21.900,240.000,177.430,11.720,
0.150,4.500,0,20,251.000,1732.260,22.600,240.000,175.130,11.840,
0.150,4.500,1,20,252.000,1919.030,30.400,240.000,185.760,10.740,
0.150,4.500,2,20,252.000,1760.080,43.300,240.000,182.380,12.000,
0.150,4.500,3,20,253.000,1931.230,22.600,240.000,186.000,10.910,
0.150,4.500,4,20,253.000,2035.200,22.600,240.000,187.170,10.950,
0.150,4.500,5,20,252.000,1835.090,22.700,240.000,186.570,10.500,
0.150,4.500,6,20,252.000,1941.750,23.100,240.000,199.060,11.710,
0.150,4.500,7,20,253.000,1654.850,22.700,240.000,185.020,10.060,
0.150,4.500,8,20,252.000,1480.540,27.300,240.000,194.500,9.710,
0.150,4.500,9,20,252.000,1774.270,22.500,240.000,176.900,10.170,
0.150,5.000,0,20,251.000,1732.260,25.100,240.000,167.660,9.640,
0.150,5.000,1,20,252.000,1919.030,25.400,240.000,187.440,8.980,
0.150,5.000,2,20,252.000,1760.080,45.700,240.000,178.030,10.060,
0.150,5.000,3,20,253.000,1931.230,27.400,240.000,188.870,8.790,
0.150,5.000,4,20,253.000,2035.200,25.100,240.000,191.000,8.930,
0.150,5.000,5,20,252.000,1835.090,25.700,240.000,198.840,8.700,
0.150,5.000,6,20,252.000,1941.750,25.000,240.000,200.470,9.790,
0.150,5.000,7,20,253.000,1654.850,25.000,240.000,187.270,8.580,
0.150,5.000,8,20,252.000,1480.540,25.300,240.000,198.060,8.050,
0.150,5.000,9,20,252.000,1774.270,29.500,240.000,190.460,8.590,
0.150,5.500,0,20,252.000,1732.260,27.600,240.000,171.810,8.620,
0.150,5.500,1,20,252.000,1919.030,27.900,240.000,193.380,9.210,
0.150,5.500,2,20,252.000,1760.080,48.800,240.000,179.700,10.480,
0.150,5.500,3,20,253.000,1931.230,29.200,240.000,192.740,9.300,
0.150,5.500,4,20,253.000,2035.200,27.600,240.000,193.590,9.400,
0.150,5.500,5,20,252.000,1835.090,37.900,240.000,203.500,8.770,
0.150,5.500,6,20,252.000,1941.750,27.500,240.000,192.940,10.240,
0.150,5.500,7,20,253.000,1654.850,27.500,240.000,187.320,8.830,
0.150,5.500,8,20,253.000,1480.540,27.900,240.000,212.220,8.140,
0.150,5.500,9,20,252.000,1774.270,31.200,240.000,197.680,8.990,
0.150,6.000,0,20,252.000,1732.260,30.100,240.000,165.810,8.930,
0.150,6.000,1,20,252.000,1919.030,32.100,240.000,205.220,9.500,
0.150,6.000,2,20,252.000,1760.080,37.800,240.000,183.130,10.350,
0.150,6.000,3,20,253.000,1931.230,37.500,240.000,196.880,9.260,
0.150,6.000,4,20,253.000,2035.200,30.000,240.000,196.610,9.430,
0.150,6.000,5,20,252.000,1835.090,40.400,240.000,204.720,8.990,
0.150,6.000,6,20,252.000,1941.750,30.000,240.000,194.640,10.210,
0.150,6.000,7,20,253.000,1654.850,30.000,240.000,189.160,8.770,
0.150,6.000,8,20,253.000,1480.540,30.400,240.000,213.830,8.670,
0.150,6.000,9,20,252.000,1774.270,44.200,240.000,204.240,9.570,
0.150,6.500,0,20,252.000,1732.260,35.200,240.000,167.630,8.890,
0.150,6.500,1,20,252.000,1919.030,36.900,240.000,206.240,9.200,
0.150,6.500,2,20,252.000,1760.080,40.100,240.000,175.560,10.320,
0.150,6.500,3,20,253.000,1931.230,45.000,240.000,199.280,9.300,
0.150,6.500,4,20,253.000,2035.200,32.800,240.000,204.820,9.350,
0.150,6.500,5,20,252.000,1835.090,33.400,240.000,214.440,9.150,
0.150,6.500,6,20,252.000,1941.750,33.000,240.000,205.760,10.230,
0.150,6.500,7,20,253.000,1654.850,32.500,240.000,187.160,8.710,
0.150,6.500,8,20,252.000,1480.540,32.800,240.000,211.270,8.360,
0.150,6.500,9,20,252.000,1774.270,43.200,240.000,210.260,8.920,
0.150,7.000,0,20,252.000,1732.260,38.900,240.000,178.870,8.870,
0.150,7.000,1,20,252.000,1919.030,39.300,240.000,210.040,9.300,
0.150,7.000,2,20,252.000,1760.080,42.400,240.000,176.230,10.400,
0.150,7.000,3,20,253.000,1931.230,38.100,240.000,200.310,9.380,
0.150,7.000,4,20,253.000,2035.200,53.000,240.000,211.930,9.600,
0.150,7.000,5,20,252.000,1835.090,35.900,240.000,214.910,9.110,
0.150,7.000,6,20,252.000,1941.750,35.600,240.000,206.130,10.170,
0.150,7.000,7,20,253.000,1654.850,35.000,240.000,188.580,8.780,
0.150,7.000,8,20,253.000,1480.540,35.300,240.000,223.040,8.520,
0.150,7.000,9,20,252.000,1774.270,44.000,240.000,217.660,9.130,
0.160,3.000,0,20,250.000,1732.260,16.500,240.000,148.420,9.030,
0.160,3.000,1,20,252.000,1919.030,17.900,240.000,173.880,9.210,
0.160,3.000,2,20,252.000,1760.080,15.400,240.000,165.980,10.220,
0.160,3.000,3,20,253.000,1931.230,15.300,240.000,174.300,8.900,
0.160,3.000,4,20,253.000,2035.200,15.600,240.000,182.230,9.030,
0.160,3.000,5,20,252.000,1835.090,20.100,240.000,168.840,9.140,
0.160,3.000,6,20,252.000,1941.750,27.800,240.000,187.030,10.170,
0.160,3.000,7,20,251.000,1654.850,36.700,240.000,166.400,8.710,
0.160,3.000,8,20,250.000,1480.540,27.000,240.000,183.930,8.370,
0.160,3.000,9,20,252.000,1774.270,21.700,240.000,165.450,9.010,
0.160,3.500,0,20,251.000,1732.260,19.000,240.000,161.120,8.780,
0.160,3.500,1,20,252.000,1919.030,20.500,240.000,179.200,9.140,
0.160,3.500,2,20,252.000,1760.080,17.800,240.000,173.420,10.320,
0.160,3.500,3,20,253.000,1931.230,17.500,240.000,182.980,9.050,
0.160,3.500,4,20,253.000,2035.200,18.000,240.000,191.280,9.340,
0.160,3.500,5,20,252.000,1835.090,21.900,240.000,180.280,8.800,
0.160,3.500,6,20,252.000,1941.750,17.800,240.000,195.290,10.020,
0.160,3.500,7,20,253.000,1654.850,26.200,240.000,190.650,8.430,
0.160,3.500,8,20,252.000,1480.540,29.400,240.000,196.170,8.210,
0.160,3.500,9,20,252.000,1774.270,20.300,240.000,180.030,8.780,
0.160,4.000,0,20,251.000,1732.260,20.400,240.000,167.110,8.960,
0.160,4.000,1,20,252.000,1919.030,22.600,240.000,188.770,9.080,
0.160,4.000,2,20,252.000,1760.080,39.400,240.000,188.410,10.610,
0.160,4.000,3,20,253.000,1931.230,20.000,240.000,189.310,9.200,
0.160,4.000,4,20,253.000,2035.200,23.600,240.000,201.900,9.260,
0.160,4.000,5,20,252.000,1835.090,20.100,240.000,189.400,8.980,
0.160,4.000,6,20,252.000,1941.750,20.600,240.000,200.190,9.930,
0.160,4.000,7,20,253.000,1654.850,26.600,240.000,197.510,8.510,
0.160,4.000,8,20,252.000,1480.540,25.600,240.000,196.920,8.280,
0.160,4.000,9,20,252.000,1774.270,25.400,240.000,195.030,8.830,
0.160,4.500,0,20,252.000,1732.260,22.600,240.000,180.670,8.800,
0.160,4.500,1,20,252.000,1919.030,30.400,240.000,209.640,9.020,
0.160,4.500,2,20,252.000,1760.080,43.400,240.000,194.270,10.400,
0.160,4.500,3,20,253.000,1931.230,22.600,240.000,195.260,9.200,
0.160,4.500,4,20,253.000,2035.200,22.900,240.000,200.710,9.240,
0.160,4.500,5,20,252.000,1835.090,22.700,240.000,192.380,8.820,
0.160,4.500,6,20,252.000,1941.750,23.100,240.000,212.350,10.160,
0.160,4.500,7,20,253.000,1654.850,24.600,240.000,199.120,8.630,
0.160,4.500,8,20,252.000,1480.540,27.400,240.000,201.550,8.070,
0.160,4.500,9,20,252.000,1774.270,28.700,240.000,206.680,8.890,
0.160,5.000,0,20,252.000,1732.260,25.100,240.000,174.020,8.570,
0.160,5.000,1,20,252.000,1919.030,31.800,240.000,220.530,9.470,
0.160,5.000,2,20,252.000,1760.080,45.800,240.000,201.930,10.420,
0.160,5.000,3,20,253.000,1931.230,29.300,240.000,199.350,9.130,
0.160,5.000,4,20,253.000,2035.200,25.600,240.000,201.970,9.370,
0.160,5.000,5,20,252.000,1835.090,35.000,240.000,205.430,8.970,
0.160,5.000,6,20,252.000,1941.750,25.000,240.000,202.370,10.090,
0.160,5.000,7,20,253.000,1654.850,25.000,240.000,210.330,8.840,
0.160,5.000,8,20,253.000,1480.540,25.300,240.000,219.630,8.250,
0.160,5.000,9,20,252.000,1774.270,29.500,240.000,199.390,8.890,
0.160,5.500,0,20,252.000,1732.260,27.600,240.000,175.200,9.040,
0.160,5.500,1,20,252.000,1919.030,34.800,240.000,214.900,8.780,
0.160,5.500,2,20,252.000,1760.080,48.900,240.000,202.060,10.010,
0.160,5.500,3,20,253.000,1931.230,29.600,240.000,203.180,8.860,
0.160,5.500,4,20,253.000,2035.200,28.000,240.000,203.230,9.520,
0.160,5.500,5,20,252.000,1835.090,49.600,240.000,207.740,8.940,
0.160,5.500,6,20,252.000,1941.750,27.500,240.000,203.160,9.980,
0.160,5.500,7,20,253.000,1654.850,27.500,240.000,201.990,8.640,
0.160,5.500,8,20,253.000,1480.540,27.900,240.000,221.100,8.200,
0.160,5.500,9,20,252.000,1774.270,32.900,240.000,219.490,8.940,
0.160,6.000,0,20,253.000,1732.260,30.100,240.000,169.820,8.530,
0.160,6.000,1,20,253.000,1919.030,34.300,240.000,216.780,9.740,
0.160,6.000,2,20,252.000,1760.080,51.900,240.000,193.120,10.700,
0.160,6.000,3,20,253.000,1931.230,49.200,240.000,205.660,9.740,
0.160,6.000,4,20,253.000,2035.200,30.400,240.000,204.220,9.820,
0.160,6.000,5,20,252.000,1835.090,40.500,240.000,206.620,9.070,
0.160,6.000,6,20,252.000,1941.750,30.000,240.000,203.700,10.240,
0.160,6.000,7,20,253.000,1654.850,30.000,240.000,209.380,9.170,
0.160,6.000,8,20,253.000,1480.540,30.400,240.000,222.880,8.860,
0.160,6.000,9,20,252.000,1774.270,144.900,240.000,231.130,9.340,
0.160,6.500,0,20,253.000,1732.260,36.300,240.000,184.210,9.030,
0.160,6.500,1,20,253.000,1919.030,37.000,240.000,217.550,9.610,
0.160,6.500,2,20,252.000,1760.080,59.100,240.000,202.940,10.690,
0.160,6.500,3,20,253.000,1931.230,45.600,240.000,205.730,9.630,
0.160,6.500,4,20,253.000,2035.200,51.400,240.000,217.920,9.750,
0.160,6.500,5,20,252.000,1835.090,33.400,240.000,215.460,9.300,
0.160,6.500,6,20,252.000,1941.750,33.000,240.000,214.580,10.580,
0.160,6.500,7,20,253.000,1654.850,32.500,240.000,209.440,9.150,
0.160,6.500,8,20,253.000,1480.540,32.800,240.000,223.720,8.830,
0.160,6.500,9,20,252.000,1774.270,46.100,240.000,223.990,9.620,
0.160,7.000,0,20,253.000,1732.260,38.900,240.000,182.140,8.910,
0.160,7.000,1,20,253.000,1919.030,39.300,240.000,217.840,9.500,
0.160,7.000,2,20,252.000,1760.080,49.300,240.000,193.720,10.910,
0.160,7.000,3,20,253.000,1931.230,45.000,240.000,205.980,9.470,
0.160,7.000,4,20,253.000,2035.200,53.000,240.000,221.790,9.700,
0.160,7.000,5,20,252.000,1835.090,35.900,240.000,215.590,8.990,
0.160,7.000,6,20,252.000,1941.750,35.600,240.000,214.920,10.420,
0.160,7.000,7,20,253.000,1654.850,35.000,240.000,209.700,9.130,
0.160,7.000,8,20,253.000,1480.540,35.300,240.000,224.940,8.730,
0.160,7.000,9,20,252.000,1774.270,44.800,240.000,224.450,9.250,
0.170,3.000,0,20,251.000,1732.260,16.500,240.000,159.910,8.950,
0.170,3.000,1,20,252.000,1919.030,18.000,240.000,185.780,9.320,
0.170,3.000,2,20,252.000,1760.080,15.400,240.000,179.400,10.400,
0.170,3.000,3,20,253.000,1931.230,15.300,240.000,192.780,9.330,
0.170,3.000,4,20,253.000,2035.200,15.600,240.000,191.760,9.610,
0.170,3.000,5,20,252.000,1835.090,79.400,240.000,202.180,9.550,
0.170,3.000,6,20,252.000,1941.750,56.600,240.000,204.720,10.040,
0.170,3.000,7,20,253.000,1654.850,40.400,240.000,200.610,9.120,
0.170,3.000,8,20,251.000,1480.540,27.000,240.000,192.980,8.560,
0.170,3.000,9,20,252.000,1774.270,21.800,240.000,177.030,9.220,
0.170,3.500,0,20,251.000,1732.260,19.000,240.000,168.460,9.120,
0.170,3.500,1,20,252.000,1919.030,20.600,240.000,193.750,9.760,
0.170,3.500,2,20,252.000,1760.080,17.800,240.000,186.470,10.860,
0.170,3.500,3,20,253.000,1931.230,17.500,240.000,202.390,9.440,
0.170,3.500,4,20,253.000,2035.200,21.400,240.000,202.060,9.520,
0.170,3.500,5,20,252.000,1835.090,50.000,240.000,209.690,9.320,
